#az vm extension image list --location eastus -o table
Name                                     Publisher                                             Version
TeamServicesAgentLinux                   Microsoft.VisualStudio.Services                       1.21.0.3
TeamServicesAgentLinux                   Microsoft.VisualStudio.Services                       1.22.0.0
WorkloadsExtensionWindows                Microsoft.Test.Azure.Workloads                        0.3.6.0
WorkloadsExtensionWindows                Microsoft.Test.Azure.Workloads                        1.7.21.0
WorkloadsExtensionWindows                Microsoft.Test.Azure.Workloads                        1.7.22.0
WorkloadsExtensionWindows                Microsoft.Test.Azure.Workloads                        1.7.23.0
WorkloadsExtensionWindows                Microsoft.Test.Azure.Workloads                        1.7.24
WorkloadsExtensionWindows                Microsoft.Test.Azure.Workloads                        1.7.25
WorkloadsExtensionWindows                Microsoft.Test.Azure.Workloads                        1.7.25.0
WorkloadsExtensionWindows                Microsoft.Test.Azure.Workloads                        1.7.26.0
WorkloadsExtensionWindows                Microsoft.Test.Azure.Workloads                        1.7.26.1
WorkloadsExtensionWindows                Microsoft.Test.Azure.Workloads                        1.7.26.2
AzureRemoteAppTestAgentV2                Microsoft.Windows.AzureRemoteApp.Test                 1.0
AzureLogCollector                        Microsoft.WindowsAzure.Compute                        1.0.0.7
AzureLogCollector                        Microsoft.WindowsAzure.Compute                        1.0.0.8
AzureLogCollector                        Microsoft.WindowsAzure.Compute                        1.0.0.9
newrelic-infra                           NewRelic.Infrastructure.Extensions                    1.0.1
OctopusDeployWindowsTentacle             OctopusDeploy.Tentacle                                2.0.104
OctopusDeployWindowsTentacle             OctopusDeploy.Tentacle                                2.0.108
OctopusDeployWindowsTentacle             OctopusDeploy.Tentacle                                2.0.113
OctopusDeployWindowsTentacle             OctopusDeploy.Tentacle                                2.0.135
OctopusDeployWindowsTentacle             OctopusDeploy.Tentacle                                2.0.156
OctopusDeployWindowsTentacle             OctopusDeploy.Tentacle                                2.0.164
OctopusDeployWindowsTentacle             OctopusDeploy.Tentacle                                2.0.204
OctopusDeployWindowsTentacle             OctopusDeploy.Tentacle                                2.0.207
PuppetAgent                              puppet                                                1.4.2
PuppetAgent                              puppet                                                1.5.2
PuppetEnterpriseAgent                    PuppetLabs                                            2015.2.3
PuppetEnterpriseAgent                    PuppetLabs                                            2015.3.3
PuppetEnterpriseAgent                    PuppetLabs                                            2016.1.2
PuppetEnterpriseAgent                    PuppetLabs                                            3.2.3
PuppetEnterpriseAgent                    PuppetLabs                                            3.7.2
PuppetEnterpriseAgent                    PuppetLabs                                            3.8.4
QualysAgentGL                            Qualys.LinuxAgent.GrayLabel                           1.0.0.2
QualysAgentGL                            Qualys.WindowsAgent.GrayLabel                         1.0.0.2
LinuxAgent.AzureSecurityCenter           Qualys                                                1.0.0.13
LinuxAgent.AzureSecurityCenter           Qualys                                                1.0.0.14
LinuxAgent.AzureSecurityCenter           Qualys                                                1.0.0.15
LinuxAgent.AzureSecurityCenter           Qualys                                                1.0.0.16
LinuxAgent.AzureSecurityCenter           Qualys                                                1.0.0.17
LinuxAgent.AzureSecurityCenter           Qualys                                                1.0.0.2
LinuxAgent.AzureSecurityCenter           Qualys                                                1.0.0.3
QualysAgent                              Qualys                                                0.0.0.9
QualysAgent                              Qualys                                                1.6.4.10
QualysAgent                              Qualys                                                1.6.4.11
QualysAgent                              Qualys                                                1.6.4.9
QualysAgent                              Qualys                                                3.1.3.34
QualysAgentLinux                         Qualys                                                1.5.0.72
QualysAgentLinux                         Qualys                                                1.5.0.73
QualysAgentLinux                         Qualys                                                1.5.0.82
QualysAgentLinux                         Qualys                                                1.6.0.1
QualysAgentLinux                         Qualys                                                1.6.0.100
QualysAgentLinux                         Qualys                                                1.6.0.101
QualysAgentLinux                         Qualys                                                1.6.0.105
QualysAgentLinux                         Qualys                                                1.6.0.3
